Timestamp ,X ,Y ,Z
1675285748.5261898 ,[0.03474443] ,[0.4306493] ,[0.08334278]
1675285748.5486636 ,[0.03480962] ,[0.42950952] ,[0.08317338]
1675285748.5676463 ,[0.03455876] ,[0.43336477] ,[0.0834677]
1675285748.5863867 ,[0.03435809] ,[0.43644894] ,[0.08373891]
1675285748.6070888 ,[0.03419757] ,[0.43894792] ,[0.08385611]
1675285748.625837 ,[0.03406918] ,[0.4409154] ,[0.08409681]
1675285748.6456769 ,[0.03396649] ,[0.44248935] ,[0.08431861]
1675285748.6642842 ,[0.03455374] ,[0.44387808] ,[0.08399245]
1675285748.684103 ,[0.03502352] ,[0.44498901] ,[0.08369191]
1675285748.7056832 ,[0.03503292] ,[0.44094985] ,[0.08362938]
1675285748.7264354 ,[0.03504045] ,[0.43775107] ,[0.08343776]
1675285748.745857 ,[0.03504647] ,[0.43519236] ,[0.0832612]
1675285748.7653468 ,[0.03474833] ,[0.43791145] ,[0.08354849]
1675285748.7872233 ,[0.03450984] ,[0.44008669] ,[0.08381323]
1675285748.807795 ,[0.03431907] ,[0.44185852] ,[0.08392459]
1675285748.829382 ,[0.03416648] ,[0.44324429] ,[0.08415979]
1675285748.850214 ,[0.03404442] ,[0.44435288] ,[0.08437652]
1675285748.8706422 ,[0.03394679] ,[0.44523971] ,[0.08457623]
1675285748.8909662 ,[0.03386871] ,[0.44594915] ,[0.08476025]
1675285748.912028 ,[0.03380627] ,[0.44651667] ,[0.08492983]
1675285748.9332135 ,[0.03375634] ,[0.44697065] ,[0.08508609]
1675285748.9540007 ,[0.03371641] ,[0.44733381] ,[0.08523007]
1675285748.973891 ,[0.03398738] ,[0.44285948] ,[0.08491318]
1675285748.9948866 ,[0.03420416] ,[0.43928031] ,[0.08462118]
1675285749.0150158 ,[0.03444032] ,[0.44594406] ,[0.0848486]
1675285749.0370789 ,[0.03426363] ,[0.44648123] ,[0.08514364]
1675285749.0572941 ,[0.0341223] ,[0.44691094] ,[0.0854155]
1675285749.0772645 ,[0.03400925] ,[0.44725467] ,[0.085666]
1675285749.0968893 ,[0.03354554] ,[0.44266764] ,[0.08585027]
1675285749.117304 ,[0.03317461] ,[0.43899831] ,[0.08602006]
1675285749.137188 ,[0.03361678] ,[0.44571801] ,[0.08613763]
1675285749.1568732 ,[0.03397051] ,[0.45109344] ,[0.08624596]
1675285749.1767724 ,[0.03388792] ,[0.45063195] ,[0.08629882]
1675285749.1973088 ,[0.03382186] ,[0.45026274] ,[0.08634751]
1675285749.2225902 ,[0.03376904] ,[0.44996732] ,[0.08639237]
1675285749.2518837 ,[0.0337268] ,[0.44973096] ,[0.08643371]
1675285749.2906387 ,[0.03369303] ,[0.44954184] ,[0.08647179]
1675285749.3238592 ,[0.03403156] ,[0.45418315] ,[0.08642286]
1675285749.3503294 ,[0.03393686] ,[0.45310329] ,[0.08646177]
1675285749.3745975 ,[0.03386111] ,[0.45223938] ,[0.08649762]
1675285749.3953311 ,[0.03380053] ,[0.45154821] ,[0.08653064]
1675285749.4163966 ,[0.03405488] ,[0.446232] ,[0.0861122]
1675285749.4382741 ,[0.03395557] ,[0.44671105] ,[0.08630772]
1675285749.463252 ,[0.03387614] ,[0.44709426] ,[0.08648788]
1675285749.4954467 ,[0.0341154] ,[0.44263698] ,[0.0862065]
1675285749.5275044 ,[0.03400402] ,[0.44386659] ,[0.08626231]
1675285749.558939 ,[0.03391494] ,[0.44485025] ,[0.08631373]
1675285749.5893223 ,[0.0338437] ,[0.44563715] ,[0.08636111]
1675285749.618028 ,[0.03378672] ,[0.44626664] ,[0.08640476]
1675285749.6509702 ,[0.03410662] ,[0.45153037] ,[0.08649188]
1675285749.6839588 ,[0.03429983] ,[0.44625085] ,[0.08594314]
1675285749.7198021 ,[0.03415165] ,[0.44678916] ,[0.08588738]
1675285749.7564723 ,[0.03403312] ,[0.44725167] ,[0.08570383]
1675285749.7839608 ,[0.03393831] ,[0.44762164] ,[0.0855347]
1675285749.8154573 ,[0.03416522] ,[0.44312425] ,[0.08506119]
1675285749.847026 ,[0.03404401] ,[0.44428797] ,[0.08507461]
1675285749.8760202 ,[0.03461587] ,[0.44528439] ,[0.08482282]
1675285749.906654 ,[0.03470726] ,[0.44122232] ,[0.08453874]
1675285749.9350774 ,[0.03478037] ,[0.43797292] ,[0.08427698]
1675285749.9667027 ,[0.03483885] ,[0.43534145] ,[0.08416926]
1675285750.0061235 ,[0.03458293] ,[0.43803062] ,[0.08438475]
1675285750.0340598 ,[0.03468091] ,[0.43545262] ,[0.08400168]
1675285750.0749733 ,[0.034822] ,[0.44284768] ,[0.08440786]
1675285750.1068583 ,[0.03487216] ,[0.4392739] ,[0.08415648]
1675285750.134292 ,[0.03497498] ,[0.44596741] ,[0.0842891]
1675285750.166381 ,[0.03469186] ,[0.44646875] ,[0.08475925]
1675285750.197542 ,[0.03439423] ,[0.4371768] ,[0.08456209]
1675285750.2263591 ,[0.03422729] ,[0.43953084] ,[0.08461467]
1675285750.2565465 ,[0.03409375] ,[0.44138242] ,[0.08479514]
1675285750.2863088 ,[0.0342896] ,[0.43810238] ,[0.08451351]
1675285750.3099008 ,[0.03444629] ,[0.43544639] ,[0.08438736]
1675285750.3297753 ,[0.03426897] ,[0.43817874] ,[0.08432167]
1675285750.34902 ,[0.03442979] ,[0.43557246] ,[0.08394389]
1675285750.3728123 ,[0.03455844] ,[0.43342301] ,[0.08386247]
1675285750.3937714 ,[0.03466137] ,[0.43170371] ,[0.08378744]
1675285750.4141223 ,[0.03444106] ,[0.43512166] ,[0.08403274]
1675285750.4372501 ,[0.03493345] ,[0.43798545] ,[0.08373112]
1675285750.459087 ,[0.03532734] ,[0.44027647] ,[0.08345319]
1675285750.4779105 ,[0.03533915] ,[0.44676962] ,[0.08364093]
1675285750.4973032 ,[0.0352859] ,[0.44241343] ,[0.08345004]
1675285750.5170248 ,[0.03524329] ,[0.43892872] ,[0.08327415]
1675285750.5386531 ,[0.03483546] ,[0.431116] ,[0.08332845]
1675285750.5626535 ,[0.03450921] ,[0.42486635] ,[0.08337849]
1675285750.5817382 ,[0.03431935] ,[0.42965267] ,[0.08365579]
1675285750.6019585 ,[0.03416748] ,[0.43354525] ,[0.08364759]
1675285750.6215558 ,[0.034046] ,[0.4366593] ,[0.08364005]
1675285750.641141 ,[0.03425144] ,[0.4343592] ,[0.08331614]
1675285750.6618304 ,[0.03441579] ,[0.43251936] ,[0.08301768]
1675285750.6813312 ,[0.03454726] ,[0.43104773] ,[0.08274265]
1675285750.703348 ,[0.03465244] ,[0.42980602] ,[0.08275564]
1675285750.724872 ,[0.03473659] ,[0.42881291] ,[0.08276762]
1675285750.745111 ,[0.03450131] ,[0.43284251] ,[0.08296096]
1675285750.765904 ,[0.03461569] ,[0.4312424] ,[0.08295685]
1675285750.7875736 ,[0.03470719] ,[0.42996256] ,[0.08295308]
1675285750.8064473 ,[0.03478039] ,[0.42897114] ,[0.08281645]
1675285750.8270772 ,[0.03483895] ,[0.42817826] ,[0.08269055]
1675285750.846144 ,[0.03488579] ,[0.42751199] ,[0.0827077]
1675285750.8649852 ,[0.03492326] ,[0.42704389] ,[0.08245723]
1675285750.8852148 ,[0.03495324] ,[0.42666965] ,[0.08222644]
1675285750.9032524 ,[0.03497722] ,[0.42637051] ,[0.08201377]
1675285750.9223135 ,[0.0349964] ,[0.426099] ,[0.08195093]
1675285750.9437578 ,[0.03501174] ,[0.42588204] ,[0.08189303]
1675285750.9645631 ,[0.03502401] ,[0.42567652] ,[0.0819728]
1675285750.9854348 ,[0.03503383] ,[0.42551235] ,[0.08204632]
1675285751.0059953 ,[0.03473913] ,[0.43020444] ,[0.08229623]
1675285751.026241 ,[0.03450339] ,[0.4339581] ,[0.08252654]
1675285751.054747 ,[0.03431481] ,[0.436898] ,[0.08300218]
1675285751.077628 ,[0.03416396] ,[0.4392813] ,[0.0833088]
1675285751.0985537 ,[0.03404329] ,[0.4411879] ,[0.08359137]
1675285751.1199627 ,[0.0342493] ,[0.43792186] ,[0.08353799]
1675285751.1416414 ,[0.03447678] ,[0.44485706] ,[0.08384927]
1675285751.1629188 ,[0.03465876] ,[0.45040495] ,[0.08413613]
1675285751.1831748 ,[0.03480433] ,[0.45487451] ,[0.08427019]
1675285751.2036147 ,[0.03418273] ,[0.44880549] ,[0.08442962]
1675285751.2259548 ,[0.03368549] ,[0.44395045] ,[0.08457654]
1675285751.2463279 ,[0.03366059] ,[0.44498642] ,[0.08449636]
1675285751.2670178 ,[0.0339432] ,[0.44102534] ,[0.08410608]
1675285751.287861 ,[0.03416928] ,[0.43785667] ,[0.08374643]
1675285751.3102922 ,[0.03404764] ,[0.44007981] ,[0.08386298]
1675285751.3315067 ,[0.03395035] ,[0.44185829] ,[0.08397039]
1675285751.352766 ,[0.03423769] ,[0.44803708] ,[0.08411742]
1675285751.3745213 ,[0.03440489] ,[0.44346611] ,[0.08375698]
1675285751.3958466 ,[0.03453866] ,[0.43980952] ,[0.08342484]
1675285751.4166708 ,[0.03434318] ,[0.4416421] ,[0.08356661]
1675285751.4373674 ,[0.03418681] ,[0.44307651] ,[0.08382883]
1675285751.4588518 ,[0.03406173] ,[0.44422401] ,[0.08407047]
1675285751.4776845 ,[0.03396167] ,[0.44514197] ,[0.08429315]
1675285751.497786 ,[0.03418412] ,[0.44115043] ,[0.08391907]
1675285751.5191598 ,[0.03436209] ,[0.4379574] ,[0.08357436]
1675285751.5391352 ,[0.03450445] ,[0.43537073] ,[0.08338961]
1675285751.5594459 ,[0.03461835] ,[0.43330161] ,[0.08321936]
1675285751.5788765 ,[0.03440699] ,[0.43646814] ,[0.08324573]
1675285751.598158 ,[0.03460304] ,[0.4436935] ,[0.08357971]
1675285751.6207814 ,[0.03475987] ,[0.44947352] ,[0.08388749]
1675285751.64173 ,[0.03452022] ,[0.44934173] ,[0.08412447]
1675285751.6630392 ,[0.03432851] ,[0.44923625] ,[0.08434285]
1675285751.68343 ,[0.03447761] ,[0.44436167] ,[0.08423079]
1675285751.7026508 ,[0.03496265] ,[0.44534931] ,[0.08404647]
1675285751.724513 ,[0.03535066] ,[0.44613938] ,[0.08387662]
1675285751.7438927 ,[0.03499285] ,[0.44673784] ,[0.0838515]
1675285751.7631376 ,[0.03470661] ,[0.44721656] ,[0.08382835]
1675285751.7845829 ,[0.03447763] ,[0.44759948] ,[0.08380702]
1675285751.8030453 ,[0.03429446] ,[0.44790578] ,[0.08378738]
1675285751.8221376 ,[0.03414793] ,[0.44815076] ,[0.08376928]
1675285751.8411603 ,[0.03403073] ,[0.44822073] ,[0.08427834]
1675285751.8609197 ,[0.03423941] ,[0.44358155] ,[0.08403863]
1675285751.8798552 ,[0.03440636] ,[0.43987039] ,[0.08381772]
1675285751.902409 ,[0.03423748] ,[0.44165918] ,[0.08406008]
1675285751.9230218 ,[0.03410239] ,[0.44309019] ,[0.08428343]
1675285751.943539 ,[0.03429676] ,[0.43944532] ,[0.08417614]
1675285751.9646914 ,[0.03481798] ,[0.44144857] ,[0.08386491]
1675285751.9856124 ,[0.03523493] ,[0.44305114] ,[0.08357811]
1675285752.0039852 ,[0.03520276] ,[0.43941427] ,[0.08352617]
1675285752.0238616 ,[0.03517702] ,[0.43650496] ,[0.08347831]
1675285752.0439079 ,[0.03485401] ,[0.43896719] ,[0.08374724]
1675285752.0636108 ,[0.03459561] ,[0.44093695] ,[0.08399508]
1675285752.082402 ,[0.0343889] ,[0.44251274] ,[0.08422346]
1675285752.1012483 ,[0.03422355] ,[0.44374197] ,[0.08456529]
1675285752.119874 ,[0.03409128] ,[0.44472532] ,[0.0848803]
1675285752.1396174 ,[0.03361275] ,[0.44068875] ,[0.08499167]
1675285752.161262 ,[0.03390508] ,[0.43758958] ,[0.08456354]
1675285752.1812046 ,[0.03413895] ,[0.43511043] ,[0.084169]
1675285752.2020302 ,[0.03402364] ,[0.43785189] ,[0.08438371]
1675285752.2238514 ,[0.03393141] ,[0.44004505] ,[0.08458158]
1675285752.2441595 ,[0.03385764] ,[0.44183116] ,[0.08463261]
1675285752.265299 ,[0.03379864] ,[0.44326002] ,[0.08467965]
1675285752.2844775 ,[0.03375145] ,[0.44440307] ,[0.08472299]
1675285752.302959 ,[0.03364264] ,[0.43553975] ,[0.08452999]
1675285752.3218107 ,[0.03355561] ,[0.4284495] ,[0.08435214]
1675285752.341877 ,[0.03422513] ,[0.43262072] ,[0.08415869]
1675285752.3611448 ,[0.03439506] ,[0.43113635] ,[0.08379609]
1675285752.3801057 ,[0.034531] ,[0.42994906] ,[0.08346195]
1675285752.4014142 ,[0.03433738] ,[0.43375533] ,[0.08360079]
1675285752.4226456 ,[0.03418249] ,[0.43680034] ,[0.08372874]
1675285752.441143 ,[0.03405859] ,[0.43920472] ,[0.0839779]
1675285752.462246 ,[0.03395948] ,[0.44115982] ,[0.08407628]
1675285752.4814272 ,[0.03388021] ,[0.44272386] ,[0.08416694]
1675285752.500625 ,[0.0338168] ,[0.44391209] ,[0.08451296]
1675285752.5196407 ,[0.03376609] ,[0.44486263] ,[0.08483183]
1675285752.5397403 ,[0.03372553] ,[0.4456544] ,[0.08499445]
1675285752.5608487 ,[0.0336931] ,[0.44631937] ,[0.08501311]
1675285752.5800002 ,[0.03366717] ,[0.4468513] ,[0.0850303]
1675285752.6013203 ,[0.03364644] ,[0.44724519] ,[0.08517734]
1675285752.6233647 ,[0.03362987] ,[0.44756026] ,[0.08531284]
1675285752.6440692 ,[0.03391898] ,[0.4430559] ,[0.08499255]
1675285752.665383 ,[0.03415027] ,[0.43945257] ,[0.08469738]
1675285752.6861708 ,[0.0343353] ,[0.43657008] ,[0.08442538]
1675285752.7071095 ,[0.03418097] ,[0.43905216] ,[0.08448866]
1675285752.7295523 ,[0.03405752] ,[0.4410378] ,[0.08454698]
1675285752.7496293 ,[0.03395877] ,[0.44262628] ,[0.08460072]
1675285752.7707314 ,[0.03350713] ,[0.43894914] ,[0.08499902]
1675285752.7927165 ,[0.03314584] ,[0.4360076] ,[0.08536607]
1675285752.8117921 ,[0.03322949] ,[0.4385708] ,[0.08548673]
1675285752.8308883 ,[0.03329643] ,[0.44062134] ,[0.08559791]
1675285752.8524573 ,[0.03335] ,[0.44226175] ,[0.08570037]
1675285752.8705332 ,[0.03375783] ,[0.44832764] ,[0.08584131]
1675285752.8895533 ,[0.03408409] ,[0.4531801] ,[0.08597119]
1675285752.9089959 ,[0.03398013] ,[0.45230827] ,[0.08604436]
1675285752.9301088 ,[0.03456493] ,[0.45170772] ,[0.08571853]
1675285752.9484122 ,[0.03503274] ,[0.45122722] ,[0.08541826]
1675285752.9702084 ,[0.03504137] ,[0.44602224] ,[0.08495744]
1675285752.9911923 ,[0.03504827] ,[0.44185841] ,[0.08453278]
1675285753.0116546 ,[0.03437882] ,[0.43839765] ,[0.08467124]
1675285753.03239 ,[0.03421592] ,[0.44051411] ,[0.08471524]
1675285753.053883 ,[0.03408561] ,[0.44220727] ,[0.08475578]
1675285753.074391 ,[0.03434632] ,[0.44831501] ,[0.08484101]
1675285753.0957704 ,[0.03455488] ,[0.45320097] ,[0.08491955]
1675285753.1154687 ,[0.03435678] ,[0.45232466] ,[0.08507514]
1675285753.13831 ,[0.03450063] ,[0.44686781] ,[0.08477379]
1675285753.1577716 ,[0.03461571] ,[0.44250246] ,[0.08449608]
1675285753.1757936 ,[0.03470777] ,[0.43894623] ,[0.08450502]
1675285753.1954415 ,[0.0344791] ,[0.4409212] ,[0.0846931]
1675285753.213917 ,[0.03429618] ,[0.44250116] ,[0.08486642]
1675285753.2332666 ,[0.03445216] ,[0.43900946] ,[0.08458149]
1675285753.251792 ,[0.03457694] ,[0.43621627] ,[0.08431893]
1675285753.2704976 ,[0.03467676] ,[0.43401432] ,[0.08394458]
1675285753.2930508 ,[0.03445431] ,[0.43703953] ,[0.08391454]
1675285753.3131335 ,[0.03427636] ,[0.43945968] ,[0.08388687]
1675285753.3329298 ,[0.03413401] ,[0.44139579] ,[0.08386137]
1675285753.3526852 ,[0.03402014] ,[0.44294464] ,[0.08383787]
1675285753.3717747 ,[0.03392906] ,[0.44415185] ,[0.08394722]
1675285753.3923225 ,[0.0338562] ,[0.44511757] ,[0.08404799]
1675285753.4115362 ,[0.03379793] ,[0.44589011] ,[0.08414086]
1675285753.4329734 ,[0.03375132] ,[0.4464765] ,[0.08435743]
1675285753.4526014 ,[0.03371404] ,[0.44694556] ,[0.08455701]
1675285753.4715776 ,[0.03404915] ,[0.45210518] ,[0.08465779]
1675285753.491279 ,[0.03431723] ,[0.45623262] ,[0.08475066]
1675285753.5106363 ,[0.03409573] ,[0.44503924] ,[0.0844223]
1675285753.5308294 ,[0.03361701] ,[0.44091135] ,[0.0847017]
1675285753.5502243 ,[0.03323405] ,[0.4376092] ,[0.08495918]
1675285753.5692337 ,[0.03292772] ,[0.4349991] ,[0.08506412]
1675285753.5899148 ,[0.03268268] ,[0.4329112] ,[0.08516082]
1675285753.6088853 ,[0.03316155] ,[0.4313385] ,[0.08485303]
1675285753.6289916 ,[0.03354464] ,[0.43004835] ,[0.0847017]
1675285753.647886 ,[0.03385112] ,[0.42901642] ,[0.08456224]
1675285753.6680148 ,[0.03446184] ,[0.43310772] ,[0.08422209]
1675285753.6871996 ,[0.03495041] ,[0.43638076] ,[0.08390864]
1675285753.7076411 ,[0.0349757] ,[0.43411475] ,[0.0836991]
1675285753.7278564 ,[0.03469365] ,[0.43708884] ,[0.08381932]
1675285753.7473555 ,[0.03446802] ,[0.4394681] ,[0.08393012]
1675285753.7669694 ,[0.0345898] ,[0.43658481] ,[0.08371892]
1675285753.7875583 ,[0.03468722] ,[0.43427834] ,[0.0835243]
1675285753.808324 ,[0.03439183] ,[0.42744601] ,[0.08342598]
1675285753.8315985 ,[0.03415554] ,[0.42198052] ,[0.08333537]
1675285753.8528616 ,[0.03433983] ,[0.42259585] ,[0.08317086]
1675285753.874249 ,[0.03418499] ,[0.42784331] ,[0.08346339]
1675285753.8957872 ,[0.03406112] ,[0.4320413] ,[0.08373298]
1675285753.9168181 ,[0.033891] ,[0.42568978] ,[0.08348467]
1675285753.936822 ,[0.03412822] ,[0.42559632] ,[0.08317626]
1675285753.960923 ,[0.034318] ,[0.42552176] ,[0.08289205]
1675285753.9803278 ,[0.03453243] ,[0.43496871] ,[0.08312335]
1675285753.9985166 ,[0.03470397] ,[0.4425261] ,[0.0833365]
1675285754.01768 ,[0.0348412] ,[0.44857179] ,[0.08353294]
1675285754.0360346 ,[0.03495097] ,[0.4532835] ,[0.08423199]
1675285754.0557854 ,[0.03503878] ,[0.45705263] ,[0.0848762]
1675285754.076502 ,[0.03504642] ,[0.45062144] ,[0.08472319]
1675285754.0979784 ,[0.03475026] ,[0.45029516] ,[0.0847631]
1675285754.1197598 ,[0.03451334] ,[0.45003406] ,[0.08479989]
1675285754.1391745 ,[0.03462607] ,[0.4450066] ,[0.08465288]
1675285754.1603196 ,[0.03471625] ,[0.44098475] ,[0.0845174]
1675285754.1806285 ,[0.03448614] ,[0.44255432] ,[0.08470427]
1675285754.2007604 ,[0.03430206] ,[0.44377858] ,[0.08500731]
1675285754.2215161 ,[0.0341548] ,[0.44475795] ,[0.08528657]
1675285754.2419956 ,[0.03470476] ,[0.44570203] ,[0.08489]
1675285754.2621527 ,[0.03514472] ,[0.44645725] ,[0.08452454]
1675285754.280879 ,[0.03482891] ,[0.44690073] ,[0.08484164]
1675285754.3005087 ,[0.03487851] ,[0.4425322] ,[0.08455924]
1675285754.3193738 ,[0.03491819] ,[0.43903751] ,[0.08429899]
1675285754.3405547 ,[0.03494993] ,[0.4362419] ,[0.08405916]
1675285754.361062 ,[0.03497532] ,[0.43400558] ,[0.08383815]
1675285754.3808653 ,[0.03469338] ,[0.43697126] ,[0.08407824]
1675285754.40037 ,[0.03483269] ,[0.44412737] ,[0.08421648]
1675285754.4194555 ,[0.03494413] ,[0.44985204] ,[0.08434388]
1675285754.4402297 ,[0.03466843] ,[0.44964799] ,[0.0845443]
1675285754.4607284 ,[0.03444787] ,[0.44948469] ,[0.084729]
1675285754.480811 ,[0.03427144] ,[0.44932264] ,[0.08502998]
1675285754.499853 ,[0.03443253] ,[0.44446981] ,[0.08473291]
1675285754.5210092 ,[0.03456141] ,[0.44058767] ,[0.08445914]
1675285754.542681 ,[0.03503] ,[0.44230143] ,[0.08438908]
1675285754.5642853 ,[0.03540485] ,[0.4436724] ,[0.08432452]
1675285754.584388 ,[0.035037] ,[0.44476768] ,[0.08426497]
1675285754.6058373 ,[0.03510755] ,[0.45039562] ,[0.08425918]
1675285754.628763 ,[0.03516399] ,[0.45489772] ,[0.08425385]
1675285754.6487787 ,[0.0348443] ,[0.45368401] ,[0.08446129]
1675285754.6703296 ,[0.03489078] ,[0.4479586] ,[0.08420889]
1675285754.6914773 ,[0.03492796] ,[0.44337839] ,[0.08397629]
1675285754.7119436 ,[0.03465547] ,[0.44450027] ,[0.08407477]
1675285754.7346113 ,[0.03443749] ,[0.44539773] ,[0.08416553]
1675285754.7549317 ,[0.03426312] ,[0.44608407] ,[0.08437987]
1675285754.7756581 ,[0.03405259] ,[0.43689224] ,[0.0842148]
1675285754.7989175 ,[0.03388418] ,[0.42953911] ,[0.08406269]
1675285754.8197188 ,[0.0338205] ,[0.43342935] ,[0.08415439]
1675285754.8408577 ,[0.03407179] ,[0.43172353] ,[0.08405818]
1675285754.8626919 ,[0.03427282] ,[0.43035906] ,[0.08396952]
1675285754.8834803 ,[0.03413142] ,[0.43408565] ,[0.08406853]
1675285754.9045305 ,[0.03432053] ,[0.43231353] ,[0.08371499]
1675285754.9272392 ,[0.03447182] ,[0.430896] ,[0.08338918]
1675285754.9477835 ,[0.03429063] ,[0.43451552] ,[0.0835337]
1675285754.9690151 ,[0.03414568] ,[0.43741114] ,[0.08366688]
1675285754.9898999 ,[0.03433195] ,[0.43494186] ,[0.08347691]
1675285755.0092034 ,[0.03417875] ,[0.43772075] ,[0.0837452]
1675285755.0300505 ,[0.0340562] ,[0.43994384] ,[0.08399246]
1675285755.0488427 ,[0.03395817] ,[0.44178572] ,[0.08395903]
1675285755.0679328 ,[0.03418197] ,[0.43847406] ,[0.08361417]
1675285755.0869398 ,[0.034361] ,[0.43582487] ,[0.08329638]
1675285755.1080823 ,[0.03420202] ,[0.43845894] ,[0.08344817]
1675285755.128926 ,[0.03407484] ,[0.44056618] ,[0.08358806]
1675285755.1476157 ,[0.03397311] ,[0.44222035] ,[0.08384761]
1675285755.1669574 ,[0.03419394] ,[0.43872551] ,[0.08390754]
1675285755.1854448 ,[0.0343706] ,[0.43592979] ,[0.08396277]
1675285755.205836 ,[0.03420972] ,[0.43854307] ,[0.08406231]
1675285755.2262394 ,[0.03408103] ,[0.44063367] ,[0.08415405]
1675285755.2455626 ,[0.03390706] ,[0.43256653] ,[0.08387344]
1675285755.265056 ,[0.03346643] ,[0.43090712] ,[0.08432731]
1675285755.285473 ,[0.03311396] ,[0.42957978] ,[0.08474557]
1675285755.3054075 ,[0.03350669] ,[0.42871051] ,[0.0843392]
1675285755.326222 ,[0.03382088] ,[0.42801528] ,[0.0839647]
1675285755.3450603 ,[0.03407223] ,[0.42742686] ,[0.08375152]
1675285755.3641837 ,[0.03397111] ,[0.43174184] ,[0.08386763]
1675285755.3833106 ,[0.03389022] ,[0.43519383] ,[0.08397462]
1675285755.4027739 ,[0.03382552] ,[0.43798724] ,[0.08394266]
1675285755.421556 ,[0.03377377] ,[0.44022195] ,[0.0839132]
1675285755.4424376 ,[0.03403457] ,[0.4371602] ,[0.08383605]
1675285755.4624069 ,[0.03424322] ,[0.43477552] ,[0.08350108]
1675285755.4814737 ,[0.03441014] ,[0.43286793] ,[0.0831924]
1675285755.5005126 ,[0.03424147] ,[0.43606347] ,[0.08348291]
1675285755.5189764 ,[0.03410654] ,[0.43861989] ,[0.08375063]
1675285755.538932 ,[0.0343008] ,[0.43591116] ,[0.08355433]
1675285755.5594816 ,[0.03445621] ,[0.43374432] ,[0.08337343]
1675285755.5785801 ,[0.03464313] ,[0.44151616] ,[0.08369605]
1675285755.5983014 ,[0.03442787] ,[0.44298211] ,[0.08394705]
1675285755.617109 ,[0.03425567] ,[0.44415482] ,[0.08417837]
1675285755.637341 ,[0.03411792] ,[0.44509295] ,[0.08439154]
1675285755.6572406 ,[0.03400773] ,[0.44584339] ,[0.084588]
1675285755.6750677 ,[0.03422177] ,[0.44168992] ,[0.0843261]
1675285755.6958563 ,[0.03409082] ,[0.44318445] ,[0.08426662]
1675285755.715948 ,[0.03398606] ,[0.44438002] ,[0.08421181]
1675285755.734755 ,[0.03456989] ,[0.44536994] ,[0.08403085]
1675285755.7538 ,[0.03503694] ,[0.44616183] ,[0.08386408]
1675285755.7739496 ,[0.03474294] ,[0.44672992] ,[0.08397136]
1675285755.7942858 ,[0.03450774] ,[0.44718434] ,[0.08407022]
1675285755.8148696 ,[0.03431959] ,[0.44748488] ,[0.08442237]
1675285755.836329 ,[0.03447127] ,[0.44303532] ,[0.08404165]
1675285755.8575802 ,[0.0345926] ,[0.43947578] ,[0.08369079]
1675285755.8758137 ,[0.03401502] ,[0.43646705] ,[0.08402679]
1675285755.895443 ,[0.03355298] ,[0.43406021] ,[0.08433643]
1675285755.9141572 ,[0.03318337] ,[0.43216634] ,[0.0844899]
1675285755.9368908 ,[0.03356235] ,[0.43078119] ,[0.08410394]
1675285755.9587193 ,[0.03386553] ,[0.42967324] ,[0.08374826]
1675285755.977316 ,[0.03380589] ,[0.43350827] ,[0.0839951]
1675285755.9982553 ,[0.03375819] ,[0.43657629] ,[0.08422258]
1675285756.0159478 ,[0.03402223] ,[0.43430949] ,[0.08385763]
1675285756.0380194 ,[0.03423345] ,[0.43243162] ,[0.08378498]
1675285756.0581942 ,[0.03440243] ,[0.43092949] ,[0.08371802]
